ID,Scenario,VitalPrompt,PromptTimestamp,Sensor,Action,Value,SensorTimestamp,Submitted
2110,1,log vitals prompted,1752860004000,Heart Rate,opened sensor tab,,1752860034934,1752860047111
2110,1,log vitals prompted,1752860004000,Heart Rate,capture,,1752860037310,1752860047111
2110,1,log vitals prompted,1752860004000,Heart Rate,keypad open,,1752860038322,1752860047111
2110,1,log vitals prompted,1752860004000,Heart Rate,keypad press,5,1752860039854,1752860047111
2110,1,log vitals prompted,1752860004000,Heart Rate,keypad press,55,1752860040150,1752860047111
2110,1,log vitals prompted,1752860004000,Heart Rate,show action buttons,,1752860041088,1752860047111
2110,1,log vitals prompted,1752860004000,Heart Rate,keypad press,55,1752860041089,1752860047111
2110,1,log vitals prompted,1752860004000,Heart Rate,log,,1752860041982,1752860047111
2110,1,log vitals prompted,1752860004000,Heart Rate,log,,1752860041982,1752860047111
2110,1,log vitals prompted,1752860004000,Heart Rate,log,,1752860042998,1752860047111
2110,1,log vitals prompted,1752860004000,Heart Rate,save,,1752860043926,1752860047111
2110,1,log vitals prompted,1752860004000,Heart Rate,save,,1752860043926,1752860047111
2110,1,log vitals prompted,1752860004000,Heart Rate,save,,1752860044942,1752860047111
2110,1,log vitals prompted,1752860004000,submit,submit,,1752860047111,1752860047111
2110,1,log vitals prompted,1752860064908,Heart Rate,capture,,1752860091135,1752860125901
2110,1,log vitals prompted,1752860064908,Heart Rate,capture,,1752860092157,1752860125901
2110,1,log vitals prompted,1752860064908,Heart Rate,keypad open,,1752860092157,1752860125901
2110,1,log vitals prompted,1752860064908,Heart Rate,keypad press,5,1752860093646,1752860125901
2110,1,log vitals prompted,1752860064908,Heart Rate,keypad press,55,1752860093997,1752860125901
2110,1,log vitals prompted,1752860064908,Heart Rate,show action buttons,,1752860094933,1752860125901
2110,1,log vitals prompted,1752860064908,Heart Rate,keypad press,55,1752860094933,1752860125901
2110,1,log vitals prompted,1752860064908,Heart Rate,log,,1752860095725,1752860125901
2110,1,log vitals prompted,1752860064908,Heart Rate,log,,1752860095725,1752860125901
2110,1,log vitals prompted,1752860064908,Heart Rate,log,,1752860096740,1752860125901
2110,1,log vitals prompted,1752860064908,Heart Rate,save,,1752860097758,1752860125901
2110,1,log vitals prompted,1752860064908,Heart Rate,save,,1752860097758,1752860125901
2110,1,log vitals prompted,1752860064908,Heart Rate,save,,1752860098773,1752860125901
2110,1,log vitals prompted,1752860064908,O₂ Saturation,opened sensor tab,,1752860101485,1752860125901
2110,1,log vitals prompted,1752860064908,O₂ Saturation,capture,,1752860103661,1752860125901
2110,1,log vitals prompted,1752860064908,O₂ Saturation,capture,,1752860103661,1752860125901
2110,1,log vitals prompted,1752860064908,O₂ Saturation,capture,,1752860104680,1752860125901
2110,1,log vitals prompted,1752860064908,O₂ Saturation,keypad open,,1752860104681,1752860125901
2110,1,log vitals prompted,1752860064908,O₂ Saturation,keypad press,1,1752860105629,1752860125901
2110,1,log vitals prompted,1752860064908,O₂ Saturation,keypad press,10,1752860106479,1752860125901
2110,1,log vitals prompted,1752860064908,O₂ Saturation,keypad press,100,1752860106774,1752860125901
2110,1,log vitals prompted,1752860064908,O₂ Saturation,show action buttons,,1752860107446,1752860125901
2110,1,log vitals prompted,1752860064908,O₂ Saturation,keypad press,100,1752860107446,1752860125901
2110,1,log vitals prompted,1752860064908,O₂ Saturation,log,,1752860108446,1752860125901
2110,1,log vitals prompted,1752860064908,O₂ Saturation,log,,1752860108447,1752860125901
2110,1,log vitals prompted,1752860064908,O₂ Saturation,log,,1752860109468,1752860125901
2110,1,log vitals prompted,1752860064908,O₂ Saturation,save,,1752860110590,1752860125901
2110,1,log vitals prompted,1752860064908,O₂ Saturation,save,,1752860110590,1752860125901
2110,1,log vitals prompted,1752860064908,O₂ Saturation,save,,1752860111601,1752860125901
2110,1,log vitals prompted,1752860064908,Blood Pressure,opened sensor tab,,1752860113397,1752860125901
2110,1,log vitals prompted,1752860064908,Blood Pressure,capture,,1752860114677,1752860125901
2110,1,log vitals prompted,1752860064908,Blood Pressure,capture,,1752860115694,1752860125901
2110,1,log vitals prompted,1752860064908,Blood Pressure,keypad open,,1752860115695,1752860125901
2110,1,log vitals prompted,1752860064908,Blood Pressure,keypad press,1,1752860116782,1752860125901
2110,1,log vitals prompted,1752860064908,Blood Pressure,keypad press,12,1752860117302,1752860125901
2110,1,log vitals prompted,1752860064908,Blood Pressure,keypad press,120,1752860118398,1752860125901
2110,1,log vitals prompted,1752860064908,Blood Pressure,keypad press,1208,1752860119231,1752860125901
2110,1,log vitals prompted,1752860064908,Blood Pressure,keypad press,12080,1752860119745,1752860125901
2110,1,log vitals prompted,1752860064908,Blood Pressure,show action buttons,,1752860120518,1752860125901
2110,1,log vitals prompted,1752860064908,Blood Pressure,keypad press,12080,1752860120518,1752860125901
2110,1,log vitals prompted,1752860064908,Blood Pressure,log,,1752860121565,1752860125901
2110,1,log vitals prompted,1752860064908,Blood Pressure,log,,1752860121565,1752860125901
2110,1,log vitals prompted,1752860064908,Blood Pressure,log,,1752860122579,1752860125901
2110,1,log vitals prompted,1752860064908,Blood Pressure,save,,1752860123790,1752860125901
2110,1,log vitals prompted,1752860064908,Blood Pressure,save,,1752860123790,1752860125901
2110,1,log vitals prompted,1752860064908,Blood Pressure,save,,1752860124803,1752860125901
2110,1,log vitals prompted,1752860064908,submit,submit,,1752860125901,1752860125901
2110,4,log vitals prompted,1752858942169,Blood Pressure,capture,,1752858950845,1752858990085
2110,4,log vitals prompted,1752858942169,Blood Pressure,capture,,1752858950845,1752858990085
2110,4,log vitals prompted,1752858942169,Blood Pressure,capture,,1752858951856,1752858990085
2110,4,log vitals prompted,1752858942169,Blood Pressure,keypad open,,1752858951856,1752858990085
2110,4,log vitals prompted,1752858942169,Blood Pressure,keypad press,1,1752858954437,1752858990085
2110,4,log vitals prompted,1752858942169,Blood Pressure,keypad press,12,1752858955030,1752858990085
2110,4,log vitals prompted,1752858942169,Blood Pressure,keypad press,120,1752858955778,1752858990085
2110,4,log vitals prompted,1752858942169,Blood Pressure,keypad press,1208,1752858956645,1752858990085
2110,4,log vitals prompted,1752858942169,Blood Pressure,keypad press,12080,1752858957213,1752858990085
2110,4,log vitals prompted,1752858942169,Blood Pressure,keypad press,12080,1752858957982,1752858990085
2110,4,log vitals prompted,1752858942169,Blood Pressure,log,,1752858959453,1752858990085
2110,4,log vitals prompted,1752858942169,Blood Pressure,log,,1752858959454,1752858990085
2110,4,log vitals prompted,1752858942169,Blood Pressure,log,,1752858960469,1752858990085
2110,4,log vitals prompted,1752858942169,Blood Pressure,save,,1752858961541,1752858990085
2110,4,log vitals prompted,1752858942169,Blood Pressure,save,,1752858961544,1752858990085
2110,4,log vitals prompted,1752858942169,Blood Pressure,save,,1752858962555,1752858990085
2110,4,log vitals prompted,1752858942169,Heart Rate,opened sensor tab,,1752858966860,1752858990085
2110,4,log vitals prompted,1752858942169,Heart Rate,capture,,1752858968340,1752858990085
2110,4,log vitals prompted,1752858942169,Heart Rate,capture,,1752858968341,1752858990085
2110,4,log vitals prompted,1752858942169,Heart Rate,capture,,1752858969359,1752858990085
2110,4,log vitals prompted,1752858942169,Heart Rate,keypad open,,1752858969359,1752858990085
2110,4,log vitals prompted,1752858942169,Heart Rate,keypad press,5,1752858970861,1752858990085
2110,4,log vitals prompted,1752858942169,Heart Rate,keypad press,55,1752858971357,1752858990085
2110,4,log vitals prompted,1752858942169,Heart Rate,show action buttons,,1752858972357,1752858990085
2110,4,log vitals prompted,1752858942169,Heart Rate,keypad press,55,1752858972358,1752858990085
2110,4,log vitals prompted,1752858942169,Heart Rate,log,,1752858973589,1752858990085
2110,4,log vitals prompted,1752858942169,Heart Rate,log,,1752858973590,1752858990085
2110,4,log vitals prompted,1752858942169,Heart Rate,log,,1752858974603,1752858990085
2110,4,log vitals prompted,1752858942169,Heart Rate,save,,1752858975636,1752858990085
2110,4,log vitals prompted,1752858942169,Heart Rate,save,,1752858975637,1752858990085
2110,4,log vitals prompted,1752858942169,Heart Rate,save,,1752858976659,1752858990085
2110,4,log vitals prompted,1752858942169,O₂ Saturation,opened sensor tab,,1752858978620,1752858990085
2110,4,log vitals prompted,1752858942169,O₂ Saturation,capture,,1752858980020,1752858990085
2110,4,log vitals prompted,1752858942169,O₂ Saturation,capture,,1752858980021,1752858990085
2110,4,log vitals prompted,1752858942169,O₂ Saturation,capture,,1752858981034,1752858990085
2110,4,log vitals prompted,1752858942169,O₂ Saturation,keypad open,,1752858981034,1752858990085
2110,4,log vitals prompted,1752858942169,O₂ Saturation,keypad press,1,1752858981965,1752858990085
2110,4,log vitals prompted,1752858942169,O₂ Saturation,keypad press,10,1752858983004,1752858990085
2110,4,log vitals prompted,1752858942169,O₂ Saturation,keypad press,100,1752858983493,1752858990085
2110,4,log vitals prompted,1752858942169,O₂ Saturation,show action buttons,,1752858984222,1752858990085
2110,4,log vitals prompted,1752858942169,O₂ Saturation,keypad press,100,1752858984223,1752858990085
2110,4,log vitals prompted,1752858942169,O₂ Saturation,log,,1752858985293,1752858990085
2110,4,log vitals prompted,1752858942169,O₂ Saturation,log,,1752858985293,1752858990085
2110,4,log vitals prompted,1752858942169,O₂ Saturation,log,,1752858986311,1752858990085
2110,4,log vitals prompted,1752858942169,O₂ Saturation,save,,1752858987341,1752858990085
2110,4,log vitals prompted,1752858942169,O₂ Saturation,save,,1752858987342,1752858990085
2110,4,log vitals prompted,1752858942169,O₂ Saturation,save,,1752858988354,1752858990085
2110,4,log vitals prompted,1752858942169,submit,submit,,1752858990085,1752858990085
2110,4,log vitals prompted,1752859054482,Heart Rate,opened sensor tab,,1752859064211,1752859102154
2110,4,log vitals prompted,1752859054482,Heart Rate,capture,,1752859066099,1752859102154
2110,4,log vitals prompted,1752859054482,Heart Rate,capture,,1752859066099,1752859102154
2110,4,log vitals prompted,1752859054482,Heart Rate,capture,,1752859067115,1752859102154
2110,4,log vitals prompted,1752859054482,Heart Rate,keypad open,,1752859067115,1752859102154
2110,4,log vitals prompted,1752859054482,Heart Rate,keypad press,5,1752859067971,1752859102154
2110,4,log vitals prompted,1752859054482,Heart Rate,keypad press,55,1752859068403,1752859102154
2110,4,log vitals prompted,1752859054482,Heart Rate,show action buttons,,1752859069523,1752859102154
2110,4,log vitals prompted,1752859054482,Heart Rate,keypad press,55,1752859069523,1752859102154
2110,4,log vitals prompted,1752859054482,Heart Rate,log,,1752859071283,1752859102154
2110,4,log vitals prompted,1752859054482,Heart Rate,log,,1752859071284,1752859102154
2110,4,log vitals prompted,1752859054482,Heart Rate,log,,1752859072296,1752859102154
2110,4,log vitals prompted,1752859054482,Heart Rate,save,,1752859073835,1752859102154
2110,4,log vitals prompted,1752859054482,Heart Rate,save,,1752859073835,1752859102154
2110,4,log vitals prompted,1752859054482,Heart Rate,save,,1752859074854,1752859102154
2110,4,log vitals prompted,1752859054482,O₂ Saturation,opened sensor tab,,1752859076916,1752859102154
2110,4,log vitals prompted,1752859054482,O₂ Saturation,capture,,1752859078149,1752859102154
2110,4,log vitals prompted,1752859054482,O₂ Saturation,capture,,1752859079160,1752859102154
2110,4,log vitals prompted,1752859054482,O₂ Saturation,keypad open,,1752859079160,1752859102154
2110,4,log vitals prompted,1752859054482,O₂ Saturation,keypad press,1,1752859080093,1752859102154
2110,4,log vitals prompted,1752859054482,O₂ Saturation,keypad press,10,1752859081004,1752859102154
2110,4,log vitals prompted,1752859054482,O₂ Saturation,keypad press,100,1752859081315,1752859102154
2110,4,log vitals prompted,1752859054482,O₂ Saturation,show action buttons,,1752859082234,1752859102154
2110,4,log vitals prompted,1752859054482,O₂ Saturation,keypad press,100,1752859082235,1752859102154
2110,4,log vitals prompted,1752859054482,O₂ Saturation,log,,1752859083683,1752859102154
2110,4,log vitals prompted,1752859054482,O₂ Saturation,log,,1752859083683,1752859102154
2110,4,log vitals prompted,1752859054482,O₂ Saturation,log,,1752859084701,1752859102154
2110,4,log vitals prompted,1752859054482,O₂ Saturation,save,,1752859085875,1752859102154
2110,4,log vitals prompted,1752859054482,O₂ Saturation,save,,1752859085875,1752859102154
2110,4,log vitals prompted,1752859054482,O₂ Saturation,save,,1752859086889,1752859102154
2110,4,log vitals prompted,1752859054482,Blood Pressure,opened sensor tab,,1752859087603,1752859102154
2110,4,log vitals prompted,1752859054482,Blood Pressure,capture,,1752859090275,1752859102154
2110,4,log vitals prompted,1752859054482,Blood Pressure,capture,,1752859090276,1752859102154
2110,4,log vitals prompted,1752859054482,Blood Pressure,capture,,1752859091287,1752859102154
2110,4,log vitals prompted,1752859054482,Blood Pressure,keypad open,,1752859091287,1752859102154
2110,4,log vitals prompted,1752859054482,Blood Pressure,keypad press,1,1752859092266,1752859102154
2110,4,log vitals prompted,1752859054482,Blood Pressure,keypad press,12,1752859092803,1752859102154
2110,4,log vitals prompted,1752859054482,Blood Pressure,keypad press,120,1752859093850,1752859102154
2110,4,log vitals prompted,1752859054482,Blood Pressure,keypad press,1208,1752859095011,1752859102154
2110,4,log vitals prompted,1752859054482,Blood Pressure,keypad press,12080,1752859095667,1752859102154
2110,4,log vitals prompted,1752859054482,Blood Pressure,show action buttons,,1752859096371,1752859102154
2110,4,log vitals prompted,1752859054482,Blood Pressure,keypad press,12080,1752859096371,1752859102154
2110,4,log vitals prompted,1752859054482,Blood Pressure,log,,1752859097779,1752859102154
2110,4,log vitals prompted,1752859054482,Blood Pressure,log,,1752859098796,1752859102154
2110,4,log vitals prompted,1752859054482,Blood Pressure,save,,1752859099803,1752859102154
2110,4,log vitals prompted,1752859054482,Blood Pressure,save,,1752859100813,1752859102154
2110,4,log vitals prompted,1752859054482,submit,submit,,1752859102154,1752859102154
2110,4,log vitals prompted,1752859323042,Blood Pressure,capture,,1752859330713,1752859378708
2110,4,log vitals prompted,1752859323042,Blood Pressure,capture,,1752859331727,1752859378708
2110,4,log vitals prompted,1752859323042,Blood Pressure,keypad open,,1752859331728,1752859378708
2110,4,log vitals prompted,1752859323042,Blood Pressure,keypad press,2,1752859333494,1752859378708
2110,4,log vitals prompted,1752859323042,Blood Pressure,keypad press,23,1752859334078,1752859378708
2110,4,log vitals prompted,1752859323042,Blood Pressure,keypad press,236,1752859334678,1752859378708
2110,4,log vitals prompted,1752859323042,Blood Pressure,keypad press,2361,1752859336263,1752859378708
2110,4,log vitals prompted,1752859323042,Blood Pressure,keypad press,23619,1752859337686,1752859378708
2110,4,log vitals prompted,1752859323042,Blood Pressure,keypad press,236196,1752859338383,1752859378708
2110,4,log vitals prompted,1752859323042,Blood Pressure,show action buttons,,1752859339367,1752859378708
2110,4,log vitals prompted,1752859323042,Blood Pressure,keypad press,236196,1752859339367,1752859378708
2110,4,log vitals prompted,1752859323042,Blood Pressure,log,,1752859340821,1752859378708
2110,4,log vitals prompted,1752859323042,Blood Pressure,log,,1752859340822,1752859378708
2110,4,log vitals prompted,1752859323042,Blood Pressure,log,,1752859341843,1752859378708
2110,4,log vitals prompted,1752859323042,Blood Pressure,save,,1752859343430,1752859378708
2110,4,log vitals prompted,1752859323042,Blood Pressure,save,,1752859343431,1752859378708
2110,4,log vitals prompted,1752859323042,Blood Pressure,save,,1752859344451,1752859378708
2110,4,log vitals prompted,1752859323042,O₂ Saturation,opened sensor tab,,1752859346614,1752859378708
2110,4,log vitals prompted,1752859323042,O₂ Saturation,capture,,1752859348189,1752859378708
2110,4,log vitals prompted,1752859323042,O₂ Saturation,capture,,1752859348190,1752859378708
2110,4,log vitals prompted,1752859323042,O₂ Saturation,capture,,1752859349203,1752859378708
2110,4,log vitals prompted,1752859323042,O₂ Saturation,keypad open,,1752859349203,1752859378708
2110,4,log vitals prompted,1752859323042,O₂ Saturation,keypad press,1,1752859350877,1752859378708
2110,4,log vitals prompted,1752859323042,O₂ Saturation,keypad press,10,1752859351719,1752859378708
2110,4,log vitals prompted,1752859323042,O₂ Saturation,keypad press,100,1752859352126,1752859378708
2110,4,log vitals prompted,1752859323042,O₂ Saturation,show action buttons,,1752859352949,1752859378708
2110,4,log vitals prompted,1752859323042,O₂ Saturation,keypad press,100,1752859352950,1752859378708
2110,4,log vitals prompted,1752859323042,O₂ Saturation,log,,1752859353854,1752859378708
2110,4,log vitals prompted,1752859323042,O₂ Saturation,log,,1752859353854,1752859378708
2110,4,log vitals prompted,1752859323042,O₂ Saturation,log,,1752859354872,1752859378708
2110,4,log vitals prompted,1752859323042,O₂ Saturation,save,,1752859356253,1752859378708
2110,4,log vitals prompted,1752859323042,O₂ Saturation,save,,1752859356253,1752859378708
2110,4,log vitals prompted,1752859323042,O₂ Saturation,save,,1752859357270,1752859378708
2110,4,log vitals prompted,1752859323042,Heart Rate,opened sensor tab,,1752859359853,1752859378708
2110,4,log vitals prompted,1752859323042,Heart Rate,capture,,1752859360926,1752859378708
2110,4,log vitals prompted,1752859323042,Heart Rate,capture,,1752859360926,1752859378708
2110,4,log vitals prompted,1752859323042,Heart Rate,capture,,1752859361938,1752859378708
2110,4,log vitals prompted,1752859323042,Heart Rate,keypad open,,1752859361938,1752859378708
2110,4,log vitals prompted,1752859323042,Heart Rate,keypad press,2,1752859364998,1752859378708
2110,4,log vitals prompted,1752859323042,Heart Rate,keypad press,23,1752859365758,1752859378708
2110,4,log vitals prompted,1752859323042,Heart Rate,keypad press,232,1752859366845,1752859378708
2110,4,log vitals prompted,1752859323042,Heart Rate,show action buttons,,1752859368765,1752859378708
2110,4,log vitals prompted,1752859323042,Heart Rate,keypad press,232,1752859368765,1752859378708
2110,4,log vitals prompted,1752859323042,Heart Rate,log,,1752859369646,1752859378708
2110,4,log vitals prompted,1752859323042,Heart Rate,log,,1752859369646,1752859378708
2110,4,log vitals prompted,1752859323042,Heart Rate,log,,1752859370661,1752859378708
2110,4,log vitals prompted,1752859323042,Heart Rate,save,,1752859372581,1752859378708
2110,4,log vitals prompted,1752859323042,Heart Rate,save,,1752859372582,1752859378708
2110,4,log vitals prompted,1752859323042,Heart Rate,save,,1752859373599,1752859378708
2110,4,log vitals prompted,1752859323042,submit,submit,,1752859378708,1752859378708
2111,4,log vitals prompted,1752876456904,Heart Rate,opened sensor tab,,1752876464709,1752876497445
2111,4,log vitals prompted,1752876456904,Heart Rate,capture,,1752876466389,1752876497445
2111,4,log vitals prompted,1752876456904,Heart Rate,capture,,1752876467406,1752876497445
2111,4,log vitals prompted,1752876456904,Heart Rate,keypad open,,1752876467406,1752876497445
2111,4,log vitals prompted,1752876456904,Heart Rate,keypad press,5,1752876468389,1752876497445
2111,4,log vitals prompted,1752876456904,Heart Rate,keypad press,55,1752876468617,1752876497445
2111,4,log vitals prompted,1752876456904,Heart Rate,show action buttons,,1752876469453,1752876497445
2111,4,log vitals prompted,1752876456904,Heart Rate,keypad press,55,1752876469455,1752876497445
2111,4,log vitals prompted,1752876456904,Heart Rate,log,,1752876470303,1752876497445
2111,4,log vitals prompted,1752876456904,Heart Rate,log,,1752876470303,1752876497445
2111,4,log vitals prompted,1752876456904,Heart Rate,log,,1752876471316,1752876497445
2111,4,log vitals prompted,1752876456904,Heart Rate,save,,1752876472021,1752876497445
2111,4,log vitals prompted,1752876456904,Heart Rate,save,,1752876473038,1752876497445
2111,4,log vitals prompted,1752876456904,O₂ Saturation,opened sensor tab,,1752876475086,1752876497445
2111,4,log vitals prompted,1752876456904,O₂ Saturation,capture,,1752876476150,1752876497445
2111,4,log vitals prompted,1752876456904,O₂ Saturation,capture,,1752876476150,1752876497445
2111,4,log vitals prompted,1752876456904,O₂ Saturation,capture,,1752876477168,1752876497445
2111,4,log vitals prompted,1752876456904,O₂ Saturation,keypad open,,1752876477168,1752876497445
2111,4,log vitals prompted,1752876456904,O₂ Saturation,keypad press,1,1752876477917,1752876497445
2111,4,log vitals prompted,1752876456904,O₂ Saturation,keypad press,10,1752876478726,1752876497445
2111,4,log vitals prompted,1752876456904,O₂ Saturation,keypad press,100,1752876478934,1752876497445
2111,4,log vitals prompted,1752876456904,O₂ Saturation,keypad press,100,1752876479382,1752876497445
2111,4,log vitals prompted,1752876456904,O₂ Saturation,log,,1752876480351,1752876497445
2111,4,log vitals prompted,1752876456904,O₂ Saturation,log,,1752876481370,1752876497445
2111,4,log vitals prompted,1752876456904,O₂ Saturation,save,,1752876482237,1752876497445
2111,4,log vitals prompted,1752876456904,O₂ Saturation,save,,1752876482237,1752876497445
2111,4,log vitals prompted,1752876456904,O₂ Saturation,save,,1752876483251,1752876497445
2111,4,log vitals prompted,1752876456904,Blood Pressure,opened sensor tab,,1752876483765,1752876497445
2111,4,log vitals prompted,1752876456904,Blood Pressure,capture,,1752876484685,1752876497445
2111,4,log vitals prompted,1752876456904,Blood Pressure,capture,,1752876485707,1752876497445
2111,4,log vitals prompted,1752876456904,Blood Pressure,keypad open,,1752876485707,1752876497445
2111,4,log vitals prompted,1752876456904,Blood Pressure,keypad press,1,1752876486493,1752876497445
2111,4,log vitals prompted,1752876456904,Blood Pressure,keypad press,12,1752876487173,1752876497445
2111,4,log vitals prompted,1752876456904,Blood Pressure,keypad press,120,1752876488293,1752876497445
2111,4,log vitals prompted,1752876456904,Blood Pressure,keypad press,120,1752876488765,1752876497445
2111,4,log vitals prompted,1752876456904,Blood Pressure,log,,1752876492092,1752876497445
2111,4,log vitals prompted,1752876456904,Blood Pressure,log,,1752876492093,1752876497445
2111,4,log vitals prompted,1752876456904,Blood Pressure,log,,1752876493104,1752876497445
2111,4,log vitals prompted,1752876456904,Blood Pressure,save,,1752876494948,1752876497445
2111,4,log vitals prompted,1752876456904,Blood Pressure,save,,1752876494949,1752876497445
2111,4,log vitals prompted,1752876456904,Blood Pressure,save,,1752876495961,1752876497445
2111,4,log vitals prompted,1752876456904,submit,submit,,1752876497445,1752876497445
2111,4,log vitals prompted,1752876565120,Blood Pressure,capture,,1752876571510,1752876606429
2111,4,log vitals prompted,1752876565120,Blood Pressure,capture,,1752876571511,1752876606429
2111,4,log vitals prompted,1752876565120,Blood Pressure,capture,,1752876572522,1752876606429
2111,4,log vitals prompted,1752876565120,Blood Pressure,keypad open,,1752876572523,1752876606429
2111,4,log vitals prompted,1752876565120,Blood Pressure,keypad press,1,1752876573382,1752876606429
2111,4,log vitals prompted,1752876565120,Blood Pressure,keypad press,12,1752876573764,1752876606429
2111,4,log vitals prompted,1752876565120,Blood Pressure,keypad press,120,1752876575525,1752876606429
2111,4,log vitals prompted,1752876565120,Blood Pressure,keypad press,1208,1752876577020,1752876606429
2111,4,log vitals prompted,1752876565120,Blood Pressure,keypad press,12080,1752876577452,1752876606429
2111,4,log vitals prompted,1752876565120,Blood Pressure,show action buttons,,1752876578484,1752876606429
2111,4,log vitals prompted,1752876565120,Blood Pressure,keypad press,12080,1752876578485,1752876606429
2111,4,log vitals prompted,1752876565120,Blood Pressure,log,,1752876580548,1752876606429
2111,4,log vitals prompted,1752876565120,Blood Pressure,log,,1752876580549,1752876606429
2111,4,log vitals prompted,1752876565120,Blood Pressure,log,,1752876581571,1752876606429
2111,4,log vitals prompted,1752876565120,Blood Pressure,save,,1752876582220,1752876606429
2111,4,log vitals prompted,1752876565120,Blood Pressure,save,,1752876582221,1752876606429
2111,4,log vitals prompted,1752876565120,Blood Pressure,save,,1752876583234,1752876606429
2111,4,log vitals prompted,1752876565120,O₂ Saturation,opened sensor tab,,1752876584013,1752876606429
2111,4,log vitals prompted,1752876565120,O₂ Saturation,capture,,1752876584941,1752876606429
2111,4,log vitals prompted,1752876565120,O₂ Saturation,capture,,1752876585957,1752876606429
2111,4,log vitals prompted,1752876565120,O₂ Saturation,keypad open,,1752876585958,1752876606429
2111,4,log vitals prompted,1752876565120,O₂ Saturation,keypad press,1,1752876587221,1752876606429
2111,4,log vitals prompted,1752876565120,O₂ Saturation,keypad press,10,1752876588173,1752876606429
2111,4,log vitals prompted,1752876565120,O₂ Saturation,keypad press,100,1752876588375,1752876606429
2111,4,log vitals prompted,1752876565120,O₂ Saturation,show action buttons,,1752876589116,1752876606429
2111,4,log vitals prompted,1752876565120,O₂ Saturation,keypad press,100,1752876589116,1752876606429
2111,4,log vitals prompted,1752876565120,O₂ Saturation,log,,1752876590173,1752876606429
2111,4,log vitals prompted,1752876565120,O₂ Saturation,log,,1752876590173,1752876606429
2111,4,log vitals prompted,1752876565120,O₂ Saturation,log,,1752876591189,1752876606429
2111,4,log vitals prompted,1752876565120,O₂ Saturation,save,,1752876591652,1752876606429
2111,4,log vitals prompted,1752876565120,O₂ Saturation,save,,1752876592667,1752876606429
2111,4,log vitals prompted,1752876565120,Blood Pressure,opened sensor tab,,1752876594388,1752876606429
2111,4,log vitals prompted,1752876565120,Heart Rate,opened sensor tab,,1752876596061,1752876606429
2111,4,log vitals prompted,1752876565120,Heart Rate,capture,,1752876597261,1752876606429
2111,4,log vitals prompted,1752876565120,Heart Rate,capture,,1752876597261,1752876606429
2111,4,log vitals prompted,1752876565120,Heart Rate,capture,,1752876598273,1752876606429
2111,4,log vitals prompted,1752876565120,Heart Rate,keypad open,,1752876598274,1752876606429
2111,4,log vitals prompted,1752876565120,Heart Rate,keypad press,5,1752876599060,1752876606429
2111,4,log vitals prompted,1752876565120,Heart Rate,keypad press,55,1752876599268,1752876606429
2111,4,log vitals prompted,1752876565120,Heart Rate,show action buttons,,1752876601085,1752876606429
2111,4,log vitals prompted,1752876565120,Heart Rate,keypad press,55,1752876601085,1752876606429
2111,4,log vitals prompted,1752876565120,Heart Rate,log,,1752876602628,1752876606429
2111,4,log vitals prompted,1752876565120,Heart Rate,log,,1752876603646,1752876606429
2111,4,log vitals prompted,1752876565120,Heart Rate,save,,1752876604068,1752876606429
2111,4,log vitals prompted,1752876565120,Heart Rate,save,,1752876604068,1752876606429
2111,4,log vitals prompted,1752876565120,Heart Rate,save,,1752876605084,1752876606429
2111,4,log vitals prompted,1752876565120,submit,submit,,1752876606429,1752876606429
2111,4,log vitals prompted,1752876646952,Heart Rate,opened sensor tab,,1752876653324,1752876688284
2111,4,log vitals prompted,1752876646952,Heart Rate,capture,,1752876654116,1752876688284
2111,4,log vitals prompted,1752876646952,Heart Rate,capture,,1752876654117,1752876688284
2111,4,log vitals prompted,1752876646952,Heart Rate,capture,,1752876655131,1752876688284
2111,4,log vitals prompted,1752876646952,Heart Rate,keypad press,5,1752876657676,1752876688284
2111,4,log vitals prompted,1752876646952,Heart Rate,keypad press,55,1752876657882,1752876688284
2111,4,log vitals prompted,1752876646952,Heart Rate,keypad press,55,1752876658916,1752876688284
2111,4,log vitals prompted,1752876646952,Heart Rate,log,,1752876660006,1752876688284
2111,4,log vitals prompted,1752876646952,Heart Rate,log,,1752876660007,1752876688284
2111,4,log vitals prompted,1752876646952,Heart Rate,log,,1752876661026,1752876688284
2111,4,log vitals prompted,1752876646952,Heart Rate,save,,1752876661789,1752876688284
2111,4,log vitals prompted,1752876646952,Heart Rate,save,,1752876662806,1752876688284
2111,4,log vitals prompted,1752876646952,O₂ Saturation,opened sensor tab,,1752876664268,1752876688284
2111,4,log vitals prompted,1752876646952,O₂ Saturation,capture,,1752876665556,1752876688284
2111,4,log vitals prompted,1752876646952,O₂ Saturation,capture,,1752876665557,1752876688284
2111,4,log vitals prompted,1752876646952,O₂ Saturation,capture,,1752876666569,1752876688284
2111,4,log vitals prompted,1752876646952,O₂ Saturation,keypad open,,1752876666570,1752876688284
2111,4,log vitals prompted,1752876646952,O₂ Saturation,keypad press,1,1752876667525,1752876688284
2111,4,log vitals prompted,1752876646952,O₂ Saturation,keypad press,10,1752876668467,1752876688284
2111,4,log vitals prompted,1752876646952,O₂ Saturation,keypad press,100,1752876668708,1752876688284
2111,4,log vitals prompted,1752876646952,O₂ Saturation,keypad press,100,1752876669636,1752876688284
2111,4,log vitals prompted,1752876646952,O₂ Saturation,log,,1752876670550,1752876688284
